#Acq. time (s)=	5
#Accumulations=	1
#Range=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Single accum. (Size=3)
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	On
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	High Sensitivity
#Detector ADC=	20 kHz       
#Detector temperature (°C)=	-75.07
#Instrument=	LabRAM HR Evol
#Detector=	Synapse BIDD
#Objective=	x50
#Grating=	1800 gr/mm
#ND Filter=	0.1%
#Laser (nm)=	532 
#Spectro (cm-¹)=	350.01
#Hole=	100.021
#Temperature=	0
#Range=	Visible
#Laser Pol.=	No
#Raman. Pol.=	No
#Laser Pol. (°)=	0
#Raman Pol. (°)=	0.008
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	-0.05
#Z (µm)=	-1.6
#Project=	
#Sample=	
#Site=	
#Title=	n1p-I
#Remark=	
#Date=	07.03.2022 18:33
#Acquired=	07.03.2022 18:33:48
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
522.601	956.11
522.11	1037.22
521.622	1190.5
521.133	1211.63
520.642	1260.51
520.153	1277.1
519.665	1242.7
519.174	1136.21
518.685	1044.8
518.194	920.952
517.705	795.133
517.216	727.777
516.725	628.646
516.236	565.744
515.747	504.697
515.256	462.828
514.767	437.093
514.276	404.353
513.787	386.384
513.296	332.39
512.807	366.807
512.318	318.913
511.827	303.203
511.337	301.478
510.846	260.702
510.357	268.323
509.865	260.541
509.376	242.571
508.885	271.703
508.395	246.067
507.904	231.205
507.415	217.065
506.923	229.677
506.434	217.16
505.942	220.944
505.453	208.359
504.961	213.538
504.471	211.579
503.98	200.513
503.49	217.022
502.998	197.47
502.509	202.774
502.017	208.647
501.525	201.354
501.035	211.139
500.544	201.318
500.054	207.949
499.562	207.4
499.072	218.025
498.58	223.41
498.088	197.231
497.598	217.037
497.106	189.444
496.614	205.883
496.124	213.77
495.632	212.488
495.142	190.845
494.65	198.803
494.158	191.565
493.667	190.861
493.175	196.746
492.683	168.462
492.193	182.985
491.7	181.05
491.208	186.338
490.718	175.166
490.225	179.829
489.733	179.261
489.24	180.678
488.75	172.15
488.258	185.297
487.765	195.742
487.275	187.789
486.782	174.708
486.289	178.867
485.797	175.061
485.306	173.738
484.813	176.927
484.321	161.023
483.828	167.047
483.335	150.041
482.845	161.408
482.352	185.904
481.859	181.214
481.366	185.149
480.873	162.034
480.382	177.971
479.889	162.153
479.396	178.775
478.903	186.152
478.41	184.909
477.917	198.864
477.426	169.681
476.933	162.354
476.44	169.621
475.947	164.343
475.454	178.33
474.96	163.132
474.467	167.072
473.976	162.303
473.483	164.829
472.989	173.429
472.496	155.669
472.003	153.823
471.509	162.533
471.016	157.908
470.522	162.538
470.029	160.508
469.535	164.405
469.042	161.667
468.548	147.714
468.055	160.311
467.561	155.052
467.068	131.902
466.574	180.355
466.082	159.866
465.589	167.879
465.095	127.412
464.601	157.931
464.107	157.95
463.613	147.39
463.118	146.129
462.624	134.188
462.13	174.633
461.636	149.942
461.142	160.419
460.648	157.657
460.154	152.267
459.66	149.532
459.166	152.772
458.672	135.56
458.178	146.17
457.683	146.207
457.189	157.454
456.695	143.527
456.201	142.843
455.707	154.779
455.21	129.708
454.716	141.008
454.222	135.695
453.727	122.389
453.233	159.349
452.739	146.767
452.244	137.567
451.75	125.09
451.253	143.707
450.759	131.802
450.264	150.291
449.77	130.368
449.275	147.557
448.78	140.986
448.284	141.713
447.789	146.379
447.294	155.62
446.799	148.92
446.305	148.171
445.808	144.155
445.313	149.471
444.818	138.97
444.323	156.933
443.826	145.059
443.332	153.683
442.837	159.669
442.342	149.11
441.845	136.529
441.35	150.375
440.855	138.33
440.359	140.879
439.862	151.454
439.367	158.81
438.872	155.579
438.375	150.29
437.88	156.195
437.384	153.483
436.887	154.105
436.392	144.837
435.896	161.399
435.399	151.544
434.904	137.723
434.408	149.671
433.911	154.216
433.415	155.995
432.92	152.477
432.422	141.818
431.927	143.842
431.431	145.954
430.934	142.107
430.438	175.217
429.94	155.379
429.445	151.392
428.949	161.945
428.451	157.947
427.955	166.503
427.458	161.204
426.962	173.12
426.464	157.321
425.968	161.375
425.472	153.519
424.974	163.481
424.478	175.357
423.98	172.64
423.484	184.527
422.986	198.51
422.49	187.39
421.992	224.533
421.496	245.687
420.998	269.464
420.502	327.718
420.003	372.152
419.507	464.302
419.009	525.936
418.513	522.574
418.014	499.371
417.518	479.636
417.02	448.142
416.523	383.482
416.025	310.642
415.526	316.557
415.03	313.041
414.531	249.893
414.035	265.115
413.536	229.409
413.038	203.645
412.541	208.331
412.042	209.635
411.546	197.639
411.047	203.559
410.548	190.963
410.052	198.337
409.553	189.184
409.056	186.643
408.557	176.697
408.058	169.315
407.561	173.861
407.063	182.431
406.564	203.004
406.067	171.839
405.568	166.511
405.069	183.055
404.572	205.619
404.073	199.784
403.573	212.638
403.074	175.618
402.577	195.69
402.078	197.698
401.579	189.671
401.081	204.262
400.582	200.898
400.083	215.518
399.584	192.93
399.086	193.662
398.587	217.019
398.087	207.689
397.588	225.586
397.091	200.92
396.591	191.67
396.092	222.488
395.592	203.381
395.092	204.165
394.595	218.829
394.095	200.738
393.596	201.364
393.096	216.746
392.596	189.482
392.098	205.556
391.599	220.928
391.099	210.261
390.599	205.609
390.099	223.621
389.599	244.878
389.099	244.047
388.602	247.26
388.102	251.924
387.602	266.009
387.102	279.427
386.602	308.135
386.101	313.498
385.601	348.275
385.101	381.77
384.601	367.179
384.103	350.539
383.603	317.863
383.103	308.529
382.602	285.094
382.102	273.617
381.602	268.171
381.101	252.811
380.601	263.521
380.101	273.536
379.6	286.158
379.1	268.77
378.599	275.474
378.099	259.561
377.598	260.962
377.098	285.625
376.597	284.173
376.096	280.038
375.596	303.931
375.095	271.224
374.594	284.577
374.094	274.691
373.593	314.203
373.092	315.048
372.591	314.59
372.09	317.502
371.59	331.698
371.089	361.024
370.588	361.337
370.087	360.972
369.586	382.842
369.083	362.243
368.582	405.076
368.081	367.109
367.58	393.21
367.079	406.671
366.577	413.436
366.076	398.741
365.575	450.119
365.074	472.118
364.57	527.433
364.069	494.421
363.568	546.643
363.067	576.958
362.565	629.713
362.064	677.642
361.56	735.084
361.059	793.581
360.557	913.004
360.056	973.163
359.554	1027.17
359.053	1192.14
358.549	1381.19
358.048	1576.5
357.546	1846.51
357.044	2000.84
356.541	2170.01
356.039	2180.11
355.537	2426.32
355.035	2501.34
354.534	2638.91
354.03	2709.69
353.528	2867.29
353.026	2872.16
352.522	2992.17
352.02	3004.95
351.518	3093.77
351.016	3015.63
350.512	2983.1
350.01	2780.63
349.508	2581.56
349.004	2468.71
348.502	2345.73
348	2231.01
347.495	2081.84
346.993	1962.85
346.491	1884.29
345.987	1796.58
345.484	1736.32
344.982	1675.93
344.478	1523.39
343.975	1483.45
343.473	1416.33
342.968	1368.23
342.466	1288.32
341.963	1303.93
341.459	1184.04
340.956	1148.62
340.452	1181.05
339.949	1045.08
339.444	1074.3
338.942	982.603
338.439	941.329
337.934	923.733
337.432	874.816
336.927	881.288
336.424	838.554
335.919	851.545
335.416	790.674
334.913	748.057
334.408	719.965
333.906	695.596
333.401	741.413
332.898	711.438
332.392	706.044
331.889	669.292
331.384	720.842
330.881	699.291
330.376	732.854
329.873	690.759
329.368	698.867
328.865	693.213
328.359	727.733
327.854	702.422
327.351	746.626
326.845	791.029
326.342	784.664
325.836	795.918
325.333	778.721
324.828	831.676
324.324	864.623
323.819	911.445
323.313	864.704
322.81	817.921
322.304	827.271
321.8	780.524
321.295	761.552
320.789	691.021
320.285	717.146
319.78	661.724
319.274	602.84
318.77	566.72
318.264	547.399
317.758	539.371
317.254	493.226
316.749	477.63
316.243	466.802
315.739	423.564
315.233	421.609
314.727	434.232
314.223	404.935
313.716	385.655
313.21	385.675
312.706	326.442
312.2	356.212
311.694	356.741
311.188	335.471
310.684	344.883
310.177	353.68
309.671	323.878
309.167	311.29
308.66	316.594
308.154	295.919
307.647	296.534
307.143	299.167
306.637	279.841
306.13	300.318
305.624	274.894
305.117	277.391
304.612	267.347
304.106	275.92
303.599	274.56
303.092	296.456
302.586	262.729
302.081	293.439
301.574	282.325
301.068	296.352
300.561	308.276
300.054	354.018
299.547	316.73
299.04	387.666
298.535	422.763
298.028	430.145
297.521	488.285
297.014	486.133
296.507	440.449
296	451.51
295.493	397.252
294.986	387.81
294.481	364.824
293.974	343.961
293.467	330.218
292.959	339.508
292.452	292.783
291.945	302.714
291.437	293.504
290.93	278.409
290.423	290.001
289.915	263.584
289.408	276.537
288.9	265.466
288.393	272.43
287.885	257.226
287.378	268.055
286.87	260.768
286.363	270.282
285.855	239.567
285.347	243.026
284.84	239.055
284.332	230.378
283.824	244.562
283.317	246.653
282.809	245.35
282.301	222.533
281.793	246.18
281.285	217.463
280.777	220.428
280.269	212.568
279.761	222.82
279.253	222.855
278.745	228.31
278.237	220.358
277.729	202.318
277.221	233.643
276.711	205.274
276.203	226.975
275.695	229.063
275.186	207.484
274.678	213.011
274.17	222.648
273.662	218.128
273.153	220.482
272.643	218.735
272.134	219.586
271.626	228.477
271.118	219.567
270.609	207.958
270.101	227.109
269.592	217.697
269.082	204.234
268.573	217.439
268.064	237.491
267.556	214.345
267.047	214.382
266.536	224.662
266.028	215.816
265.519	207.738
265.01	229.182
264.501	223.799
263.99	226.514
263.481	219.555
262.973	230.505
262.464	220.332
261.953	210.942
261.444	207.733
260.935	201.697
260.426	203.14
259.914	210.72
259.405	240.331
258.896	199.742
258.385	195.685
257.876	213.655
257.367	223.247
256.855	207.22
256.346	192.559
255.837	219.238
255.328	193.137
254.816	204.924
254.307	202.231
253.797	211.115
253.286	208.949
252.776	213.072
252.265	205.672
251.755	196.929
251.246	187.35
250.734	189.272
250.225	186.976
249.715	195.086
249.203	199.255
248.694	204.885
248.182	193.222
247.672	212.991
247.162	203.801
246.65	183.057
246.141	176.889
245.629	204.433
245.119	227.859
244.607	209.974
244.097	209.113
243.587	202.031
243.075	218.94
242.565	211.314
242.053	211.325
241.543	204.53
241.031	225.708
240.52	222.824
240.008	225.337
239.498	212.169
238.986	230.435
238.476	233.059
237.963	220.727
237.453	260.844
236.94	217.152
236.43	240.114
235.918	230.391
235.407	261.481
234.895	253.257
234.384	264.781
233.872	255.232
233.361	278.176
232.849	264.42
232.336	267.662
231.825	271.031
231.313	298.907
230.802	290.825
230.289	294.074
229.776	280.893
229.266	300.843
228.753	292.492
228.242	272.103
227.729	270.628
227.216	277.852
226.705	247.292
226.192	260.599
225.681	256.52
225.168	247.183
224.655	233.17
224.144	227.853
223.631	231.905
223.118	231.242
222.607	227.889
222.093	226.523
221.58	233.862
221.069	220.989
220.556	220.347
220.042	223.2
219.529	214.626
219.018	223.521
218.504	248.502
217.991	224.105
217.479	228.052
216.966	223.926
216.452	228.616
215.939	244.181
215.427	236.237
214.914	244.54
214.4	248.063
213.886	235.906
213.375	268.245
212.861	233.694
212.347	238.432
211.833	261.546
211.322	263.127
210.808	231.536
210.294	229.653
209.78	230.405
209.266	235.134
208.754	242.497
208.24	239.702
207.726	247.191
207.212	234.527
206.698	230.05
206.184	258.749
205.672	224.134
205.158	259.403
204.643	237.709
204.129	252.834
203.615	249.688
203.101	261.48
202.586	247.305
202.072	243.286
201.56	241.317
201.045	265.96
200.531	255.785
200.016	241.425
199.502	232.487
198.987	278.16
198.473	270.095
197.958	255.229
197.444	260.741
196.929	273.639
196.414	272.136
195.9	279.491
195.387	293.671
194.872	305.16
194.358	321.506
193.843	357.071
193.328	383.909
192.813	409.371
192.298	426.459
191.783	403.104
191.268	396.179
190.753	356.124
190.238	346.304
189.723	336.375
189.208	317.805
188.693	321.337
188.178	284.543
187.663	292.288
187.148	294.303
186.633	280.976
186.117	289.459
185.6	291.611
185.085	311.838
184.57	303.289
184.054	309.139
183.539	300.31
183.023	320.149
182.508	303.12
181.993	308.239
181.477	341.059
180.962	374.004
180.446	374.664
179.93	392.986
179.413	394.873
178.897	452.728
178.381	438.73
177.866	439.036
177.35	448.335
176.834	455.138
176.319	503.178
175.801	491.609
175.285	481.204
174.769	474.196
174.253	470.084
173.737	423.637
173.221	431.15
172.703	444.646
172.187	414.269
171.671	408.201
171.155	379.864
170.639	406.19
170.121	367.794
169.605	349.018
169.088	326.859
168.572	360.034
168.056	322.249
167.538	309.451
167.021	314.869
166.505	315.465
165.989	291.652
165.47	277.311
164.954	296.16
164.437	279.403
163.919	267.413
163.402	270.895
162.886	259.446
162.369	272.993
161.851	256.846
161.334	242.733
160.817	259.024
160.299	246.23
159.782	242.273
159.265	257.33
158.746	239.203
158.23	255.568
157.713	249.496
157.194	267.13
156.677	260.391
156.16	238.111
155.641	250.479
155.124	246.567
154.607	248.029
154.088	264.349
153.571	262.26
153.052	269.051
152.535	269.185
152.018	268.765
151.498	246.567
150.981	233.79
150.462	261.816
149.945	221.607
149.427	243.42
148.908	240.673
148.391	245.474
147.871	248.386
147.354	239.87
146.834	244.376
146.317	231.587
145.799	228.802
145.28	241.595
144.762	222.938
144.243	213.351
143.725	247.728
143.205	206.92
142.688	209.902
142.168	218.967
141.65	223.12
141.13	207.319
140.613	221.764
140.093	225.976
139.575	226.094
139.055	224.135
138.537	214.579
138.017	224.247
137.497	207.744
136.979	245.595
136.459	222.991
135.941	200.451
135.421	206.813
134.903	216.476
134.382	228.719
133.864	215.468
133.344	216.175
132.824	214.326
132.306	211.829
131.785	210.597
131.267	220.957
130.747	208.479
130.226	211.256
129.708	201.039
129.187	204.046
128.667	202.915
128.148	225.945
127.628	206.576
127.109	195.462
126.588	214.873
126.068	201.06
125.549	203.878
125.028	197.63
124.508	207.991
123.989	226.697
123.468	208.722
122.947	212.983
122.426	210.321
121.908	215.991
121.387	208.462
120.866	200.219
120.347	192.637
119.826	214.949
119.305	205.315
118.784	208.275
118.265	227.94
117.744	215.403
117.222	211.759
116.701	197.617
116.182	197.468
115.661	225.218
115.14	198.791
114.618	195.983
114.099	207.063
113.578	197.327
113.056	195.98
112.535	207.872
112.013	196.13
111.494	221.249
110.972	218.544
110.451	218.617
109.929	210.297
109.408	229.044
108.888	207.304
108.366	212.643
107.845	210.383
107.323	209.642
106.801	206.202
106.279	208.254
105.76	218.493
105.238	221.05
104.716	207.813
104.194	225.269
103.672	215.096
103.15	219.402
102.628	216.599
102.106	223.39
101.584	214.912
101.064	207.229
100.542	221.175
100.02	196.388
99.4979	216.692
98.9757	211.881
98.4535	215.286
97.9312	223.581
97.4089	225.122
96.8866	195.546
96.3643	222.388
95.8419	236.676
95.3195	222.93
94.7971	216.763
94.2746	214.026
93.7521	225.278
93.2296	221.939
92.7071	215.243
92.1845	232.493
91.6619	217.391
91.1393	238.056
90.6166	226.271
90.0939	234.967
89.5712	223.979
89.0484	252.602
88.5256	236.59
88.0028	221.135
87.48	233.233
86.9571	227.615
